# timestamp x y z q_x q_y q_z q_w
1671108956.0851216 -46.682961322899722 -147.29464045955893 0.65515209925491358 -0.0055834767804300101 0.0026183452845505374 0.70849301032386713 0.70569088372830657
1671108956.1859872 -46.677503255569938 -147.40115282806605 0.6166730469994246 -0.0024409413700221786 0.0081848399475963722 0.71017408521618708 0.7039743027182257
1671108956.2854824 -46.708702075096404 -147.46449954397642 0.62383074541185046 -0.0063757648363956809 0.0064140119514939113 0.70862018347205658 0.70553217194502615
1671108956.3850117 -46.713309240618443 -147.52362786129052 0.63646508311633943 -0.0073175716992958644 0.0064605763158205893 0.70800694302343492 0.70613800544136107
1671108956.4845495 -46.697391301054324 -147.61590387228466 0.62765174325499684 -0.0055352267901620147 0.008393582291573793 0.70879600234511464 0.70534185761251977
1671108956.5854363 -46.685944203968347 -147.71806580858492 0.62095314643848676 -0.0057162048709722369 0.0048659125453067728 0.71012427396323508 0.70403633672216281
1671108956.6849294 -46.702964371350966 -147.7997104708258 0.60989845466446124 -0.0064876172588766764 0.0068798705439082463 0.71096756962139795 0.70316121419646294
1671108956.7858458 -46.688834727168924 -147.87951742409246 0.61464705397253849 -0.0048741299943165384 0.0067304926924954224 0.71141389988678772 0.70272413248214705
1671108956.8853211 -46.687040781111733 -147.96403239644431 0.60313233266712629 -0.0065329839055404283 0.0067897914575877636 0.71096401794856201 0.70316526082827036
1671108956.98491 -46.702356637688169 -148.06231487435437 0.59083592513650651 -0.0044643678460204068 0.0078185159560806797 0.71101564036345843 0.70311855286752378
1671108957.0857687 -46.710863460071572 -148.12613391207458 0.59168425100445732 -0.0065210606832467695 0.0080996282572300959 0.71147417251329736 0.70263530628355031
1671108957.1852832 -46.706806004868334 -148.19289621614908 0.58756636436998366 -0.0088550260716762468 0.0086352840133209138 0.70922967804390658 0.70486898368775985
1671108957.2848272 -46.696183977247941 -148.27934917503475 0.58294772465103306 -0.0081336499960396255 0.0088515143617373584 0.70819839721151545 0.70591113082192358
1671108957.3856988 -46.667204268596507 -148.40464286599365 0.5856494514547288 0.00023305621463263459 0.0048350233794886219 0.70864312054972289 0.7055504914116858
1671108957.4852123 -46.662158696896768 -148.47637712081951 0.57891896064449089 -0.0029611164048226179 0.0077314432025962342 0.70932032341510154 0.70483766596709163
1671108957.5847647 -46.65331579830162 -148.54648397691884 0.57559783720746627 -0.0018304425322637865 0.010811334319842244 0.71145107851973455 0.70265007464844631
1671108957.685607 -46.639837158387529 -148.62630578388311 0.55890474288724357 -0.00060268994439622008 0.00996995316091988 0.7114347766301109 0.70268114774772805
1671108957.7851446 -46.635414648629727 -148.69862277801334 0.54532365045920006 -0.0026197020808455852 0.0074683260137445254 0.71267284792608976 0.70145190362310428
1671108957.8859773 -46.628356603901089 -148.79570099509732 0.53760951359122977 -0.0029622360928304669 0.011903138856750187 0.71244546694148869 0.70162026558332191
1671108957.985527 -46.627698274249958 -148.85588795664609 0.53043351810276507 -0.0053076926194528303 0.012326398370647825 0.71197362141803955 0.70207795201611878
1671108958.0850601 -46.625938623412139 -148.93218794263936 0.53145249471887945 -0.0054276534990982585 0.010406355076001765 0.71247047660762763 0.70160392552637962
1671108958.1858721 -46.610337381909041 -149.02616166128814 0.52200508446954186 -0.0026204037410866641 0.012722030544808118 0.71293662934459201 0.7011081556805786
1671108958.2854753 -46.590109258010983 -149.11013986939565 0.52205364723764358 0.00048623141438800747 0.0090590899529227348 0.7171684866539394 0.69684076963014618
1671108958.3849502 -46.574309221572427 -149.19047461550682 0.51381143939942109 -0.00052691381706245703 0.008269395873437696 0.72012271272115969 0.69379724565382683
1671108958.4858265 -46.569988623870913 -149.25529325051457 0.51497695485353456 0.0023275588681995907 0.011121626023974356 0.72190343847076655 0.69190051122136265
1671108958.585402 -46.562186287723485 -149.32763961151167 0.50404232444316144 0.0015667195888734403 0.011904200638133897 0.72223559797942849 0.69154289556627968
1671108958.6849241 -46.538437095954642 -149.4019333919756 0.50330282783918068 -0.0053368180848944336 0.0083311752486169774 0.72289934865971495 0.69088250925831474
1671108958.7857585 -46.543707014497741 -149.49896700429022 0.49939940330348903 -0.0041846651010499485 0.01069554471697404 0.72445122351072255 0.68923038140741932
1671108958.8852868 -46.544703690049424 -149.57323190585151 0.49656843066029244 -0.0066105157658954148 0.012996297284896872 0.72188005963134105 0.69186456539184205
1671108958.9848943 -46.542646104797164 -149.66189844984785 0.49318016528561703 -0.0065416056980315204 0.012120091393092699 0.72133547313195623 0.69244887607751304
1671108959.0857038 -46.524479237511009 -149.7647039404869 0.49108365750685329 0.0034913101189222823 0.015340637190752869 0.72308726605781404 0.69057749838035642
1671108959.1852908 -46.498767465322466 -149.84289312029406 0.48344824060723174 -0.0048140731784972477 0.011472861592132401 0.72422955830897007 0.68944669483428078
1671108959.2847738 -46.496936953070758 -149.91286876040473 0.48103982739076007 -0.0033522843234865996 0.014059135005914982 0.72660320336333906 0.68690529753004115
1671108959.3856015 -46.472626459344475 -149.99062458120511 0.47656402020901434 -0.00030014524400960384 0.012802786152269728 0.72627115880177739 0.68728902397193492
1671108959.4851789 -46.469515257407721 -150.05803198012487 0.47781182792708271 1.8473310135157872e-06 0.012809731358793802 0.72662012723885105 0.68692001096961686
1671108959.5860295 -46.466692524136604 -150.15132416448071 0.45599924312829965 -0.0027027114202432105 0.01405273866090517 0.72677170917910172 0.68673000416757279
1671108959.6854739 -46.45493757099733 -150.21493730470613 0.45245401636660093 -0.0022057875326108038 0.014841399768630831 0.72654075369309601 0.68695953343507576
1671108959.7851202 -46.442993131193518 -150.29617807487995 0.45919175722077482 -0.0038584964337613752 0.014500168713790675 0.72479632780256265 0.68879978245965079
1671108959.884613 -46.424351119858024 -150.3906027222842 0.4486171079285442 -0.0033128917472350656 0.01532611365779208 0.72438754195895194 0.68921464294012713
1671108959.9854741 -46.396970610450211 -150.5116373815097 0.44772930261865251 0.0037243128154411803 0.012131694436033348 0.72799797512231723 0.68546181491164726
1671108960.0850105 -46.390388166085629 -150.58352617264092 0.4280037281345575 -0.0016752114713314637 0.011287957913413235 0.72886714266090569 0.68456005143595555
1671108960.1858969 -46.374711873507501 -150.65712577760368 0.4200606799043714 0.00061042630359964148 0.016446516963774093 0.73000043918408142 0.68324848938767224
1671108960.2854056 -46.366361227189003 -150.73310079512223 0.41056596121266475 0.001756475254991488 0.014691158135919563 0.72877532097680986 0.68459302961865698
1671108960.3848889 -46.36581220567264 -150.81390855705291 0.39438498632460822 -0.0053577026768574188 0.010056496911270486 0.73010392560368975 0.68324111389024422
1671108960.4857969 -46.334559819281104 -150.91014753141181 0.40374990141987793 -0.0020139216087265992 0.015583585003418264 0.72832496914801759 0.68505170265735016
1671108960.5853648 -46.319098934836688 -150.96632647729368 0.40055617357417933 -0.003099242306588298 0.01716905535713072 0.72736232675661217 0.68603182422572506
1671108960.6848812 -46.303483817910404 -151.05443478481695 0.39773287429064502 -0.0024128196953981406 0.015702443424799765 0.72681878597584249 0.68664551547666208
1671108960.7857413 -46.283887107802926 -151.16037680757492 0.39414161644801493 0.0038096625149348271 0.017413055514504099 0.72728695397018694 0.68610200302428637
1671108960.8852396 -46.252391946284845 -151.25543618604169 0.40809415328577153 0.00060055334164850092 0.010460961358339843 0.72980341270851679 0.68357675971477028
1671108960.9848125 -46.251326055417209 -151.33490715246052 0.40354254260286676 0.0014201803704532406 0.01209239450804671 0.73048932146404122 0.6828155741558487
1671108961.0856135 -46.245800009885428 -151.39551355289669 0.3833516446262597 0.001282262960983073 0.015198339275864075 0.73105638102640713 0.68214656346384028
1671108961.1852083 -46.226395726777611 -151.47053954251408 0.36250355072319501 -0.00018500500435674873 0.016776390334691232 0.73067742791548029 0.68251667733126087
1671108961.2847362 -46.196040832990036 -151.55481332352161 0.35838130394555623 -0.0052601327122247365 0.01430400879782895 0.73098626518691301 0.68222196273958335
1671108961.3855753 -46.216059180214998 -151.63417973679378 0.36382488286867731 -0.0023070558404222961 0.015276641577145434 0.73214529268381012 0.68097325359841454
1671108961.4851069 -46.214896777076277 -151.69175504097865 0.36097514758035537 -0.004403928648094255 0.016684473917151044 0.73046293194823153 0.68273431054266143
1671108961.5846725 -46.208175967584552 -151.77701363955291 0.35847318852916349 -0.0043677639342084018 0.016686765803538582 0.72997519370246788 0.68325594842948667
1671108961.6855011 -46.16535211343691 -151.8874505602777 0.34972782944589847 0.0041075891663934676 0.018043768746483623 0.73107228653226342 0.68204901728919132
1671108961.7850862 -46.14616576439105 -151.95417121124714 0.33639054159782822 -0.0063311345875988996 0.016029072452940381 0.73294686985479052 0.68006754924874679
1671108961.8845296 -46.152406735598298 -152.02339566915333 0.3382582719065248 -0.0032483275469854262 0.020707491789367254 0.73419094752796155 0.67861940785681552
1671108961.9854469 -46.123740749523044 -152.09205258564128 0.33048682316243644 -0.0022599003190817853 0.018380847316969085 0.73362110202157393 0.67930634913204613
1671108962.0849619 -46.091712374098599 -152.17439817568808 0.32357028810605398 -0.0017932479198641098 0.019079509282418427 0.73308899195086996 0.67986269677626598
1671108962.1858301 -46.077435409597307 -152.25297663151099 0.32469311436265702 -0.0019620051978879146 0.01890396261894995 0.73282569011876808 0.68015093812686633
1671108962.2853582 -46.097385466537624 -152.34098219190241 0.32391217059344046 -0.0046366776647923293 0.020000476010522576 0.73129114924402039 0.68175636206561718
1671108962.3848739 -46.07839913469553 -152.41394306361377 0.3279583941727876 -0.0043929972372564619 0.01931826503881982 0.72967333173349991 0.68350884059249517
1671108962.4857545 -46.070868374273182 -152.49915787941069 0.32203980329483745 -0.0048350711709624515 0.019952896679732685 0.73009019511208095 0.68304232006667243
1671108962.5853181 -46.047968636403233 -152.63613729857877 0.31211377239003774 0.0016582224337199525 0.015845817175948289 0.7305132943972108 0.68271259479031177
1671108962.6847987 -46.040700498869271 -152.70940743954182 0.32345509119182814 0.00025185911798544596 0.012376717808789678 0.73239592833145284 0.68076644863475433
1671108962.7856951 -46.023379661680757 -152.78519089267701 0.31420211431086059 0.0021923503118445502 0.015943714335924359 0.73355734175428777 0.6794369859903624
1671108962.8851838 -45.999647868438068 -152.8588804917477 0.30626818241849535 0.0021362913059493503 0.015439497816567902 0.7323111899637087 0.68079172969459989
1671108962.9860814 -45.99305751283169 -152.96532122067325 0.30273445383086794 0.00043386443293171907 0.0075321576097912594 0.73258527171982635 0.68063345349944648
1671108963.0855927 -45.99301990358159 -153.04345968270005 0.2986568030331283 0.0016833317909860043 0.012448941044868388 0.73191531088706685 0.68127980151332179
1671108963.1851101 -45.969164394034443 -153.1066826507151 0.28170383791029446 -0.0019498335042883006 0.015655106392807899 0.72909229192437874 0.68423354612996856
1671108963.2859921 -45.961891524432602 -153.19641349538193 0.28485653640851372 -0.00079296504142989876 0.014010071756928722 0.72942952473398071 0.68391202470944124
1671108963.3855319 -45.938757232497629 -153.30820613497272 0.26698248104881483 0.010763565886453337 0.015496388150119529 0.73138258149678337 0.68170633493228561
1671108963.4850893 -45.912643850316108 -153.39239542356916 0.26756686038635663 0.0016900693864314899 0.010360349991564738 0.73213962367100194 0.68107369517872662
1671108963.5846252 -45.889027624163774 -153.47757589735949 0.26025132435858245 0.0036897008937586406 0.012293414270538504 0.73323681130063778 0.67985221675490648
1671108963.6854358 -45.873820417162776 -153.55067192032189 0.27043717232700426 0.0059561622517764097 0.011919747860186529 0.73403657332982974 0.67897919906016324
1671108963.7849715 -45.847900196413697 -153.61857307872586 0.26172878638785319 0.0076300180947936171 0.013334111750674201 0.73443210511190471 0.67850826617557869
1671108963.8858337 -45.838495847413689 -153.71055136058703 0.24546015356332057 0.0033650047782747632 0.010099805706777211 0.7332988833110794 0.67982307875082559
1671108963.985424 -45.830577451574058 -153.76898169309572 0.2551869600284844 0.0034239951741292301 0.01353319257682746 0.73340451079731972 0.67964913926074366
1671108964.0849171 -45.822306194956603 -153.84825452655033 0.24478423001244654 -1.8196883033507311e-05 0.015240162837570292 0.73223801024138047 0.68087828094550196
1671108964.1857548 -45.803860185036065 -153.94411797461137 0.23020231174305072 -0.001147782897882805 0.015436818847749931 0.73202982702457031 0.68109670353383622
1671108964.2853048 -45.821990561103078 -154.05092167593912 0.22076291824653732 0.0052737388625945418 0.014950014951946379 0.73353240194839719 0.67946957255138429
1671108964.3848221 -45.792190095756951 -154.12192674962134 0.23519218598417929 0.0018032740174841694 0.0094368045632027796 0.73604158669589992 0.67686813898767284
1671108964.4843833 -45.762867286191877 -154.20010988843032 0.2338087903529405 0.0035401978744796503 0.012755935118264292 0.73773993069222965 0.67495521909271328
1671108964.5852737 -45.736519586760551 -154.26315909589863 0.21608442900292568 0.0039357376019313849 0.013753844379130411 0.73590797218726933 0.67693042345985921
1671108964.6847782 -45.722492251081768 -154.34320919085516 0.20973214770071197 0.0017207171420610835 0.011295680884003003 0.73606811306849762 0.67681103688523359
1671108964.7855856 -45.696502359545974 -154.42526187994034 0.20160473651513444 0.0006781204754246964 0.014184821570734045 0.73470197892701583 0.67824135317035483
1671108964.8851681 -45.683687787212435 -154.48901157415361 0.204718101363629 -0.00062396558214484771 0.013101992201118337 0.73457276680597039 0.67840312405997594
1671108964.9859886 -45.682868094182012 -154.56874756515995 0.19517388881146902 -0.00040881453660773412 0.012303574461357372 0.73437443917471146 0.67863291845663998
1671108965.085537 -45.6597788284421 -154.66798395530284 0.19544419386908407 0.002391042423940999 0.014140614515049254 0.73564714433271039 0.67721311636174919
1671108965.1851032 -45.628025472587723 -154.76034732041805 0.16354313126318148 -0.0026974460831820537 0.012948906445194789 0.73721061291070322 0.67553353863322529
1671108965.285944 -45.626101835336534 -154.83996451281533 0.18435086597129696 -0.0013048247405694742 0.012335716648945515 0.73842887305781579 0.67421726984831643
1671108965.3854771 -45.607574065446855 -154.93196729521677 0.19669471828564994 0.0017671055256634526 0.013678804510885979 0.73898265024632304 0.67358326157954285
1671108965.4849975 -45.600431341081112 -154.99576511777863 0.1756791278108954 0.0012229420040824478 0.015583236373054869 0.73766819524155847 0.67498244487250036
1671108965.5859427 -45.601340678319332 -155.0928701175697 0.17834870670847591 -0.0044238212138237691 0.011908607639019173 0.7366973704094123 0.67610324603704208
1671108965.6853628 -45.594138485875355 -155.15801021758691 0.16330795772373669 -0.0056083929075091228 0.013236593637776401 0.73653560782770156 0.67624598846850204
1671108965.7849307 -45.575823813681303 -155.22782262635232 0.15568468901775767 -0.0078461449246402179 0.015763726086285304 0.73398212393071094 0.67894048686159514
1671108965.8858256 -45.551108178113026 -155.31562977156341 0.15085270524621003 -0.0079305676099434858 0.015330409891150958 0.7336985674862504 0.67925584038606335
1671108965.985373 -45.522840747221558 -155.43038513991459 0.15665104391723866 0.001762251344373793 0.015369317347779915 0.73652665860973976 0.67623158733649402
1671108966.0848346 -45.507697440906242 -155.50721017227099 0.14777490324676029 -0.0045413459030325832 0.012498214015124113 0.73720129265803236 0.67554231912378904
1671108966.1843798 -45.493057241238652 -155.58537968884855 0.14483048700541251 -0.001573928214294045 0.018316570935295477 0.73863145437198929 0.67385873934487839
1671108966.2852783 -45.467911607336255 -155.66411974133177 0.13719733457341782 -0.00084971086360539775 0.018813160125069329 0.73754206992365057 0.6750385456329836
1671108966.3847876 -45.465289814930784 -155.75247187045142 0.12908025020658964 -0.0065209803264320871 0.013927733863611491 0.73785770793091476 0.67478107404694143
1671108966.4856343 -45.459678075568377 -155.8378877620101 0.13120485766530027 -0.0070397697546758491 0.017467704817711583 0.73782013908251287 0.67473458729671176
1671108966.5852029 -45.447813508030031 -155.90956014184803 0.12696312005370847 -0.0081180731313189244 0.020091927379343451 0.73658816164014262 0.67599429840377623
1671108966.6847353 -45.436847296873104 -155.99582254593523 0.12281840594559901 -0.0091068022005077343 0.017942051769792869 0.7352551084386787 0.67749175230905778
1671108966.7855694 -45.399854415222258 -156.11679404331892 0.12851884907335037 -0.0017516823071601487 0.020370411858291158 0.73728865180906134 0.67526840725995396
1671108966.885112 -45.380233931374548 -156.1920658126563 0.11776207989417009 -0.010936045927751697 0.016525708693110354 0.73787517291408744 0.67464622806969143
1671108966.9846523 -45.372625575488435 -156.28043830581754 0.10773408387526862 -0.009177020243283783 0.020497577817185385 0.73976361569429094 0.67249195125145744
1671108967.0854759 -45.342771360515805 -156.35826552945227 0.10601953873783343 -0.007057820597059174 0.018806828015947425 0.73858656568837255 0.6738593142289071
1671108967.1850736 -45.326291122413053 -156.43592637385876 0.099037708190828522 -0.0076504263830852494 0.019275731896905252 0.73795172152393607 0.67453478326610739
1671108967.2859125 -45.327827022539076 -156.52748394234033 0.10168149519190189 -0.012343850202716132 0.019239529263768696 0.73809692778423908 0.6743073446666209
1671108967.3854201 -45.331708297841999 -156.60795191007108 0.10092685559056691 -0.011558376653868014 0.018127059567995311 0.73787596819631596 0.67459385499639357
1671108967.4849522 -45.330328638077901 -156.6821277609229 0.11083638218492259 -0.012979504395730077 0.018331941823344348 0.73618990545164498 0.67640216992978719
1671108967.5858593 -45.320435769628176 -156.7622569201678 0.10521859359666702 -0.013236884597444811 0.018296191387949499 0.73752178836138282 0.67494566148622437
1671108967.6853733 -45.265827997701614 -156.88513340496644 0.10996712844073764 -0.0027575825390964695 0.017039992369930462 0.73841208091913657 0.67412879566982098
1671108967.7848616 -45.271316066461615 -156.94850124126077 0.094554783665016184 -0.010952907996614908 0.017383940707171128 0.74040589138015112 0.67184592610320359
1671108967.8857803 -45.259296757512537 -157.0188468653798 0.094715583323687236 -0.0091562721352316245 0.02179414350385132 0.74107075628947228 0.67101066471559823
1671108967.9852905 -45.236792665169389 -157.09122550853641 0.087979527064412755 -0.0086300444999703272 0.021316311777490261 0.73949263313875857 0.67277171664513269
1671108968.0848031 -45.229111210785248 -157.18625126863122 0.085949848736822543 -0.010476898470621186 0.013819322955696 0.73947852286884619 0.67295674090330038
1671108968.1856599 -45.231706607301163 -157.27885377579332 0.073430366180837092 -0.010206524734001641 0.022318107114691725 0.73926961536715463 0.67296223128981836
1671108968.2852144 -45.231354496216774 -157.33606986562907 0.067599633321165919 -0.012060160156003776 0.020521984550407376 0.73750493642024173 0.67492212102056626
1671108968.384743 -45.222410485799614 -157.4341234836206 0.076414890851080386 -0.011233247096896501 0.019765484385580224 0.73658606032421492 0.675961622817979
1671108968.4856319 -45.198174018678067 -157.54791621807365 0.074198704469203847 0.0015499782810656478 0.022882858499140023 0.73822743107352584 0.67416187400714034
1671108968.5851467 -45.161251432570069 -157.65025237973779 0.05957969677560021 -0.0082042476022995345 0.016991453092850259 0.73901914778386324 0.67342013635759812
1671108968.6846724 -45.160094963526724 -157.70891977816075 0.037229197506606471 -0.0087783680412266661 0.02387294349046137 0.7423220826625323 0.66956026496141086
1671108968.7855425 -45.133169855660199 -157.79826089905055 0.035993772004544677 -0.0073502006951755156 0.021033796184187225 0.74090360889177531 0.67124168248028671
1671108968.885057 -45.118932835579663 -157.88183549619316 0.037334516373276616 -0.0073568326842608353 0.019686453695027303 0.74212540602639332 0.66993149073911284
1671108968.9859064 -45.106555257817355 -157.95466095785349 0.0228333796329796 -0.0088162344726295389 0.021635691164606567 0.74056350121863257 0.67158013039424691
1671108969.0854788 -45.093673481954632 -158.03692078230233 0.028253452207893048 -0.0086133603622203236 0.021789163879132593 0.74050748402196753 0.67163956737834796
1671108969.1849976 -45.082897050587086 -158.10482938615976 0.033420739954709899 -0.0099442263906633077 0.021507069846062286 0.73989980617623607 0.67229966170487987
1671108969.2858186 -45.0616538217105 -158.1995611236915 0.02079936943426719 -0.0092124200810834653 0.023486374743663725 0.73979543621879384 0.67235870937134001
1671108969.3853946 -45.019197219923136 -158.33754208756983 0.014070440804213213 -0.0042056263019144696 0.018694671781711591 0.74036736755499855 0.67192929911863819
1671108969.4849033 -45.036655730258673 -158.38483691044897 0.011367210713028819 -0.0062419156145087674 0.02234746381684001 0.7420703663328807 0.66992029433433387
1671108969.5857587 -45.003706018321964 -158.45264064979702 0.011741004198044469 -0.0032026954731073668 0.023919387352786325 0.74277585715721028 0.66910509763021908
1671108969.6853151 -44.974761177075656 -158.54242225978078 -0.0085082318857312988 -0.0054271394946729043 0.024153554968147369 0.74130108707881615 0.67071592364806087
1671108969.7848899 -44.943335516335814 -158.62460077013822 -0.00046821901202209748 -0.0076618384919606795 0.019039397381228274 0.74142556052661834 0.67072120570030624
1671108969.8856957 -44.945384866699577 -158.70447164172234 -0.020890610349178329 -0.0086932410424039215 0.024562836408526908 0.74131206157980845 0.67065454742664732
1671108969.9852161 -44.93613040544242 -158.77076614411473 -0.016390408394485745 -0.010141721863249695 0.025860950249146541 0.73951604967224294 0.67256551279932575
1671108970.0847793 -44.92469052295089 -158.85616191628873 -0.014679434751719289 -0.0087495657255487313 0.024181841242452137 0.73984842740284129 0.67228192607215154
1671108970.1856222 -44.922261885310711 -158.97551432088613 -0.013160072565078784 -0.0014386357255485066 0.026020415263616519 0.7407497356834627 0.6712754258883894
1671108970.285198 -44.896659013144671 -159.04659180904926 -0.02565612445995219 -0.0127881997997451 0.022831754549431246 0.74334568157890113 0.66839536997803572
1671108970.3846855 -44.892829314619306 -159.12270675385446 -0.033171935810148767 -0.009804861194550929 0.027711213103040783 0.74558998374263208 0.66575635896923668
1671108970.4855568 -44.873501819922026 -159.1990694027692 -0.028864812470972612 -0.0076488527293925995 0.025701261519821269 0.74439565441326783 0.66720015729828519
1671108970.5851035 -44.868779696428774 -159.28113378661723 -0.039380321888625724 -0.011069090184843393 0.024303429006689862 0.74525239011011579 0.66624747175216847
1671108970.6859603 -44.861299913735685 -159.38080336304307 -0.036368206204474063 -0.009134857018852598 0.029265280952696808 0.7451291633592646 0.66621515115578611
1671108970.7855124 -44.856516834250094 -159.45000674296767 -0.035725258893519685 -0.010720507178392616 0.028697221159296619 0.74448974105117616 0.66693070531587106
1671108970.8850121 -44.844945712237802 -159.52677060072125 -0.017467299775034251 -0.009639099581432397 0.026248383602670254 0.74436303954265082 0.66718945995896295
1671108970.9858637 -44.818645649059114 -159.62855915182232 -0.026683990473300334 -0.0091703378320655733 0.02801467244936668 0.74424928626493236 0.66725113932142466
1671108971.0854216 -44.810574056353417 -159.72533019770532 -0.050154886534065135 -0.01507681911502407 0.025677501360022517 0.74403462809443832 0.66747721133058158
1671108971.1849732 -44.784291542917863 -159.8031141671151 -0.048974394352361672 -0.016757943384833069 0.018227541570422681 0.74593603646204276 0.66555717828681471
1671108971.2858176 -44.738797915792837 -159.88410848326981 -0.043437665839493378 -0.011874618026404103 0.021132575708018513 0.74679411854604161 0.66461338550747862
1671108971.3853264 -44.732098474941772 -159.95595665117949 -0.053848644224554432 -0.012962111995080525 0.02283170157917401 0.74583270381976974 0.66561571117914442
1671108971.4849005 -44.718160463442281 -160.03676574898361 -0.067586828479915928 -0.015536633738771224 0.021746679100694024 0.74673238151281174 0.66458742491892164
1671108971.5857141 -44.7300669270847 -160.10594743778108 -0.064349905381351769 -0.015111204839650645 0.022591886283344915 0.74717130258931808 0.66407552488360544
1671108971.6853008 -44.711965383138505 -160.18109404982926 -0.076948689646273938 -0.017819136810802091 0.025230786058818511 0.74463542918733416 0.66675629985562668
1671108971.7848077 -44.710041568324904 -160.28758956497907 -0.069284916121140183 -0.018117464543302063 0.022442383549926184 0.74428417641010336 0.6672399580695495
1671108971.8856382 -44.648210958944631 -160.40661231852323 -0.052896023246273516 -0.011160746230972206 0.018693343776302954 0.74698032577678719 0.66448957068146164
1671108971.9851956 -44.668301208137258 -160.49471337346881 -0.074818602389283506 -0.019639266501899441 0.02039477404886374 0.74729122692570293 0.66389319514711143
1671108972.0847263 -44.643478344355707 -160.58118222905247 -0.066754796683415885 -0.016576130340066348 0.02267522613978867 0.748342274164145 0.66271781832186627
1671108972.1856194 -44.628696702259965 -160.6667815151587 -0.075358080080151657 -0.015726706940238099 0.023495130812263072 0.74703435946135988 0.66418394688601579
1671108972.2850938 -44.62798881587684 -160.77388026117086 -0.083732113469950964 -0.02200194439236107 0.015966554273337215 0.74651121886525651 0.6648172558650246
1671108972.3859818 -44.615118695640753 -160.85777326848657 -0.085890535801276702 -0.018586897411330367 0.02247253415749486 0.74781318519087137 0.66326838648306163
1671108972.485496 -44.593878503447584 -160.92144539562165 -0.09327782597988854 -0.020689416897299306 0.024291899968342374 0.74570993794350937 0.66550622842815288
1671108972.5850387 -44.574685309029228 -161.00669298159181 -0.077169890248403039 -0.019510742407931676 0.022715368077556922 0.74505308678689974 0.66633268031299886
1671108972.684618 -44.599565130975471 -161.12054642400741 -0.077924662792682731 -0.011443380493485724 0.020830654704130116 0.74727778761917762 0.66408662160780374
1671108972.7854128 -44.51330282867886 -161.21897906636744 -0.090007223545387427 -0.021534190032748379 0.02183046531155217 0.74743139909589451 0.66363093138390417
1671108972.8849652 -44.484835461446458 -161.30202917579712 -0.088754695618525226 -0.018677401953163066 0.025769344383695995 0.74994780759453272 0.66073094481072103
1671108972.9858727 -44.458051144168529 -161.37751198705882 -0.093666786706447736 -0.017955953793184376 0.025805859042066875 0.74904672932454008 0.6617708354488635
